size_kid,id_1child,sim_draw,old_age,year,old_age97,dad_age,mom_age,dad_edu,mom_edu,old_male,t_old_tot_mom_around,t_old_tot_dad_around,t_old_tot_mom_act,t_old_tot_dad_act,mom_hours,dad_hours,mom_wage,dad_wage,old_score,noninc,mom_housework,dad_housework,mom_leisure,dad_leisure,expend,consume,kt,kt_p1,kt_p1_meas,expend_ratio,utility,all_wage1,all_wage2,yng_age,t_old_alone_mom_act,t_old_alone_mom_around,t_yng_alone_mom_act,t_yng_alone_mom_around,t_old_sa_mom_act,t_old_sp_mom_act,t_old_sa_mom_around,t_old_sp_mom_around,t_old_alone_dad_act,t_old_alone_dad_around,t_yng_alone_dad_act,t_yng_alone_dad_around,t_old_sa_dad_act,t_old_sp_dad_act,t_old_sa_dad_around,t_old_sp_dad_around,kt_yng,kt_p1_yng,yng_score,kt_p1_yng_meas
1,28,2,9,2002,4,36,35,12,14,1,9.40545906001275,29.6711398477063,12.0431287824147,37.4469345103317,77.6926298665146,0,2.92553186210311e+45,NA,57,1.20785523879504,NA,NA,12.858782291058,44.8819256419621,1.78324988222038e+46,2.09459765302869e+47,NA,NA,NA,0.0784562505496934,NA,2.92553186210311e+45,6.84102707257563e+29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,10,2003,4,37,36,12,14,1,9.55688107853981,31.0871654173123,11.21086533032,36.0549818315762,78.3495902560285,0,1.60301025103376e+48,NA,57,1.1881312159934,NA,NA,12.8826633351117,44.8578527511115,1.06110689339454e+49,1.14984127410764e+50,NA,NA,NA,0.0844862641467768,NA,1.60301025103376e+48,4.30810598933123e+31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,11,2004,4,38,37,12,14,1,9.7245821151304,32.5767801106447,10.4509921701384,34.7211762728879,78.9397998567541,0,1.37502711689617e+51,NA,57,1.14598274692111,NA,NA,12.8846258579771,44.7020436164674,9.89847169239316e+51,9.86458937130003e+52,NA,NA,NA,0.0911928652899132,NA,1.37502711689617e+51,3.83062607415202e+33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,12,2005,4,39,38,12,14,1,10.0060389039108,34.3176030361959,9.85172730887097,33.6128498737639,79.3184852094987,0,3.43229334722866e+53,NA,57,1.16119660036057,NA,NA,12.8237485777196,44.0695470900403,2.71713865146533e+54,2.45072922582164e+55,NA,NA,NA,0.0998051588471973,NA,3.43229334722866e+53,9.36955348245309e+34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,13,2006,4,40,39,12,14,1,10.9111428692253,37.2137652834485,9.84201580820985,33.4960903930198,78.7588174632568,0,1.47212749518987e+56,NA,57,1.23943158478617,NA,NA,12.4880238593081,41.2901443235318,1.35818885205674e+57,1.02361132155733e+58,NA,NA,NA,0.117142786528622,NA,1.47212749518987e+56,3.69856892426057e+36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,14,2007,4,41,40,12,14,1,14.5845344622513,44.1998855766406,12.0523020582597,36.5606381139582,74.3729688038325,0,2.91918629076983e+59,NA,57,1.1377188277245,NA,NA,10.9901946756565,31.2394763094012,3.84749582179161e+60,1.78633592718084e+61,NA,NA,NA,0.177215305671023,NA,2.91918629076983e+59,6.44986326134979e+38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,15,2008,4,42,41,12,14,1,24.7073301235665,55.714817710771,18.705394641201,42.3511738557639,61.77784285242,0,1.07448564808016e+62,NA,57,1.18315156103853,NA,NA,6.80943238281249,13.9340084334651,2.56406772604951e+63,4.07387282537815e+63,NA,NA,NA,0.386274584140113,NA,1.07448564808016e+62,1.85271774097591e+40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,2,16,2009,4,43,42,12,14,1,35.4339082161492,63.756151131241,24.5767093702628,44.536793497669,49.6426946975422,0,9.077240246224e+64,NA,57,1.26772901920268,NA,NA,2.34668771604588,3.70705537109001,3.32013101229601e+66,1.18605565009939e+66,NA,NA,NA,0.736793937100487,NA,9.077240246224e+64,1.27064306328918e+42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,4,1997,4,31,30,12,14,1,8.60238759797844,23.200322766926,17.0671197760003,44.675095153272,73.7950244224359,0,4.28860961684331e+33,NA,9,1.2028515397059,NA,NA,12.5354682035853,44.1245820798019,1.71461451228847e+34,2.99331906290361e+35,NA,NA,NA,0.0541779913214137,NA,4.28860961684331e+33,2.30310705544473e+22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,5,1998,4,32,31,12,14,1,8.77140612351307,24.4153184887726,15.9431477199238,43.20519498177,74.6592190189011,0,2.89421629939822e+36,NA,46,1.22070704990154,NA,NA,12.626227137662,44.3794865294574,1.26098656154493e+37,2.03470062969396e+38,NA,NA,NA,0.0583574129167576,NA,2.89421629939822e+36,2.36835882311104e+24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,6,1999,4,33,32,12,14,1,8.93622067849463,25.670332490415,14.8806655601113,41.745261476599,75.4791455250013,0,2.75842365929494e+38,NA,57,1.14197206686703,NA,NA,12.7039682363928,44.584406032986,1.30859238277968e+39,1.95117536971733e+40,NA,NA,NA,0.0628516153263979,NA,2.75842365929494e+38,3.15955474492659e+25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,7,2000,4,34,33,12,14,1,9.09676681584677,26.9648866722989,13.8777530147566,40.2973425870339,76.256789992148,0,3.52958164549612e+40,NA,57,1.14459867940056,NA,NA,12.7686901772487,44.7377707406672,1.82170943875879e+41,2.5093747191315e+42,NA,NA,NA,0.0676826503000256,NA,3.52958164549612e+40,5.54122460058837e+26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,8,2001,4,35,34,12,14,1,9.25304472556767,28.2984719910794,12.9324370704596,38.8635895083036,76.9941534023343,0,7.52013001939866e+42,NA,57,1.1791368116692,NA,NA,12.8203648016384,44.837938500617,4.21947195687448e+43,5.36811324750335e+44,NA,NA,NA,0.0728744025778978,NA,7.52013001939866e+42,1.57440470698664e+28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,9,2002,4,36,35,12,14,1,9.40545906001275,29.6711398477063,12.0431287824147,37.4469345103317,77.6926298665146,0,2.92553186210311e+45,NA,57,1.20785523879504,NA,NA,12.858782291058,44.8819256419621,1.78324988222038e+46,2.09459765302869e+47,NA,NA,NA,0.0784562505496934,NA,2.92553186210311e+45,6.84102707257563e+29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,10,2003,4,37,36,12,14,1,9.55688107853981,31.0871654173123,11.21086533032,36.0549818315762,78.3495902560285,0,1.60301025103376e+48,NA,57,1.1881312159934,NA,NA,12.8826633351117,44.8578527511115,1.06110689339454e+49,1.14984127410764e+50,NA,NA,NA,0.0844862641467768,NA,1.60301025103376e+48,4.30810598933123e+31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,11,2004,4,38,37,12,14,1,9.7245821151304,32.5767801106447,10.4509921701384,34.7211762728879,78.9397998567541,0,1.37502711689617e+51,NA,57,1.14598274692111,NA,NA,12.8846258579771,44.7020436164674,9.89847169239316e+51,9.86458937130003e+52,NA,NA,NA,0.0911928652899132,NA,1.37502711689617e+51,3.83062607415202e+33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,12,2005,4,39,38,12,14,1,10.0060389039108,34.3176030361959,9.85172730887097,33.6128498737639,79.3184852094987,0,3.43229334722866e+53,NA,57,1.16119660036057,NA,NA,12.8237485777196,44.0695470900403,2.71713865146533e+54,2.45072922582164e+55,NA,NA,NA,0.0998051588471973,NA,3.43229334722866e+53,9.36955348245309e+34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,13,2006,4,40,39,12,14,1,10.9111428692253,37.2137652834485,9.84201580820985,33.4960903930198,78.7588174632568,0,1.47212749518987e+56,NA,57,1.23943158478617,NA,NA,12.4880238593081,41.2901443235318,1.35818885205674e+57,1.02361132155733e+58,NA,NA,NA,0.117142786528622,NA,1.47212749518987e+56,3.69856892426057e+36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,14,2007,4,41,40,12,14,1,14.5845344622513,44.1998855766406,12.0523020582597,36.5606381139582,74.3729688038325,0,2.91918629076983e+59,NA,57,1.1377188277245,NA,NA,10.9901946756565,31.2394763094012,3.84749582179161e+60,1.78633592718084e+61,NA,NA,NA,0.177215305671023,NA,2.91918629076983e+59,6.44986326134979e+38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,15,2008,4,42,41,12,14,1,24.7073301235665,55.714817710771,18.705394641201,42.3511738557639,61.77784285242,0,1.07448564808016e+62,NA,57,1.18315156103853,NA,NA,6.80943238281249,13.9340084334651,2.56406772604951e+63,4.07387282537815e+63,NA,NA,NA,0.386274584140113,NA,1.07448564808016e+62,1.85271774097591e+40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,3,16,2009,4,43,42,12,14,1,35.4339082161492,63.756151131241,24.5767093702628,44.536793497669,49.6426946975422,0,9.077240246224e+64,NA,57,1.26772901920268,NA,NA,2.34668771604588,3.70705537109001,3.32013101229601e+66,1.18605565009939e+66,NA,NA,NA,0.736793937100487,NA,9.077240246224e+64,1.27064306328918e+42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,4,1997,4,31,30,12,14,1,8.60238759797844,23.200322766926,17.0671197760003,44.675095153272,73.7950244224359,0,4.28860961684331e+33,NA,10,1.2028515397059,NA,NA,12.5354682035853,44.1245820798019,1.71461451228847e+34,2.99331906290361e+35,NA,NA,NA,0.0541779913214137,NA,4.28860961684331e+33,2.30310705544473e+22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,5,1998,4,32,31,12,14,1,8.77140612351307,24.4153184887726,15.9431477199238,43.20519498177,74.6592190189011,0,2.89421629939822e+36,NA,29,1.22070704990154,NA,NA,12.626227137662,44.3794865294574,1.26098656154493e+37,2.03470062969396e+38,NA,NA,NA,0.0583574129167576,NA,2.89421629939822e+36,2.36835882311104e+24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,6,1999,4,33,32,12,14,1,8.93622067849463,25.670332490415,14.8806655601113,41.745261476599,75.4791455250013,0,2.75842365929494e+38,NA,56,1.14197206686703,NA,NA,12.7039682363928,44.584406032986,1.30859238277968e+39,1.95117536971733e+40,NA,NA,NA,0.0628516153263979,NA,2.75842365929494e+38,3.15955474492659e+25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,7,2000,4,34,33,12,14,1,9.09676681584677,26.9648866722989,13.8777530147566,40.2973425870339,76.256789992148,0,3.52958164549612e+40,NA,57,1.14459867940056,NA,NA,12.7686901772487,44.7377707406672,1.82170943875879e+41,2.5093747191315e+42,NA,NA,NA,0.0676826503000256,NA,3.52958164549612e+40,5.54122460058837e+26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,8,2001,4,35,34,12,14,1,9.25304472556767,28.2984719910794,12.9324370704596,38.8635895083036,76.9941534023343,0,7.52013001939866e+42,NA,57,1.1791368116692,NA,NA,12.8203648016384,44.837938500617,4.21947195687448e+43,5.36811324750335e+44,NA,NA,NA,0.0728744025778978,NA,7.52013001939866e+42,1.57440470698664e+28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,9,2002,4,36,35,12,14,1,9.40545906001275,29.6711398477063,12.0431287824147,37.4469345103317,77.6926298665146,0,2.92553186210311e+45,NA,57,1.20785523879504,NA,NA,12.858782291058,44.8819256419621,1.78324988222038e+46,2.09459765302869e+47,NA,NA,NA,0.0784562505496934,NA,2.92553186210311e+45,6.84102707257563e+29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,10,2003,4,37,36,12,14,1,9.55688107853981,31.0871654173123,11.21086533032,36.0549818315762,78.3495902560285,0,1.60301025103376e+48,NA,57,1.1881312159934,NA,NA,12.8826633351117,44.8578527511115,1.06110689339454e+49,1.14984127410764e+50,NA,NA,NA,0.0844862641467768,NA,1.60301025103376e+48,4.30810598933123e+31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,11,2004,4,38,37,12,14,1,9.7245821151304,32.5767801106447,10.4509921701384,34.7211762728879,78.9397998567541,0,1.37502711689617e+51,NA,57,1.14598274692111,NA,NA,12.8846258579771,44.7020436164674,9.89847169239316e+51,9.86458937130003e+52,NA,NA,NA,0.0911928652899132,NA,1.37502711689617e+51,3.83062607415202e+33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,12,2005,4,39,38,12,14,1,10.0060389039108,34.3176030361959,9.85172730887097,33.6128498737639,79.3184852094987,0,3.43229334722866e+53,NA,57,1.16119660036057,NA,NA,12.8237485777196,44.0695470900403,2.71713865146533e+54,2.45072922582164e+55,NA,NA,NA,0.0998051588471973,NA,3.43229334722866e+53,9.36955348245309e+34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,13,2006,4,40,39,12,14,1,10.9111428692253,37.2137652834485,9.84201580820985,33.4960903930198,78.7588174632568,0,1.47212749518987e+56,NA,57,1.23943158478617,NA,NA,12.4880238593081,41.2901443235318,1.35818885205674e+57,1.02361132155733e+58,NA,NA,NA,0.117142786528622,NA,1.47212749518987e+56,3.69856892426057e+36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,14,2007,4,41,40,12,14,1,14.5845344622513,44.1998855766406,12.0523020582597,36.5606381139582,74.3729688038325,0,2.91918629076983e+59,NA,57,1.1377188277245,NA,NA,10.9901946756565,31.2394763094012,3.84749582179161e+60,1.78633592718084e+61,NA,NA,NA,0.177215305671023,NA,2.91918629076983e+59,6.44986326134979e+38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,15,2008,4,42,41,12,14,1,24.7073301235665,55.714817710771,18.705394641201,42.3511738557639,61.77784285242,0,1.07448564808016e+62,NA,57,1.18315156103853,NA,NA,6.80943238281249,13.9340084334651,2.56406772604951e+63,4.07387282537815e+63,NA,NA,NA,0.386274584140113,NA,1.07448564808016e+62,1.85271774097591e+40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,4,16,2009,4,43,42,12,14,1,35.4339082161492,63.756151131241,24.5767093702628,44.536793497669,49.6426946975422,0,9.077240246224e+64,NA,57,1.26772901920268,NA,NA,2.34668771604588,3.70705537109001,3.32013101229601e+66,1.18605565009939e+66,NA,NA,NA,0.736793937100487,NA,9.077240246224e+64,1.27064306328918e+42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,4,1997,4,31,30,12,14,1,8.60238759797844,23.200322766926,17.0671197760003,44.675095153272,73.7950244224359,0,4.28860961684331e+33,NA,8,1.2028515397059,NA,NA,12.5354682035853,44.1245820798019,1.71461451228847e+34,2.99331906290361e+35,NA,NA,NA,0.0541779913214137,NA,4.28860961684331e+33,2.30310705544473e+22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,5,1998,4,32,31,12,14,1,8.77140612351307,24.4153184887726,15.9431477199238,43.20519498177,74.6592190189011,0,2.89421629939822e+36,NA,45,1.22070704990154,NA,NA,12.626227137662,44.3794865294574,1.26098656154493e+37,2.03470062969396e+38,NA,NA,NA,0.0583574129167576,NA,2.89421629939822e+36,2.36835882311104e+24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,6,1999,4,33,32,12,14,1,8.93622067849463,25.670332490415,14.8806655601113,41.745261476599,75.4791455250013,0,2.75842365929494e+38,NA,56,1.14197206686703,NA,NA,12.7039682363928,44.584406032986,1.30859238277968e+39,1.95117536971733e+40,NA,NA,NA,0.0628516153263979,NA,2.75842365929494e+38,3.15955474492659e+25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,7,2000,4,34,33,12,14,1,9.09676681584677,26.9648866722989,13.8777530147566,40.2973425870339,76.256789992148,0,3.52958164549612e+40,NA,57,1.14459867940056,NA,NA,12.7686901772487,44.7377707406672,1.82170943875879e+41,2.5093747191315e+42,NA,NA,NA,0.0676826503000256,NA,3.52958164549612e+40,5.54122460058837e+26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,8,2001,4,35,34,12,14,1,9.25304472556767,28.2984719910794,12.9324370704596,38.8635895083036,76.9941534023343,0,7.52013001939866e+42,NA,57,1.1791368116692,NA,NA,12.8203648016384,44.837938500617,4.21947195687448e+43,5.36811324750335e+44,NA,NA,NA,0.0728744025778978,NA,7.52013001939866e+42,1.57440470698664e+28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,9,2002,4,36,35,12,14,1,9.40545906001275,29.6711398477063,12.0431287824147,37.4469345103317,77.6926298665146,0,2.92553186210311e+45,NA,57,1.20785523879504,NA,NA,12.858782291058,44.8819256419621,1.78324988222038e+46,2.09459765302869e+47,NA,NA,NA,0.0784562505496934,NA,2.92553186210311e+45,6.84102707257563e+29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,10,2003,4,37,36,12,14,1,9.55688107853981,31.0871654173123,11.21086533032,36.0549818315762,78.3495902560285,0,1.60301025103376e+48,NA,57,1.1881312159934,NA,NA,12.8826633351117,44.8578527511115,1.06110689339454e+49,1.14984127410764e+50,NA,NA,NA,0.0844862641467768,NA,1.60301025103376e+48,4.30810598933123e+31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,11,2004,4,38,37,12,14,1,9.7245821151304,32.5767801106447,10.4509921701384,34.7211762728879,78.9397998567541,0,1.37502711689617e+51,NA,57,1.14598274692111,NA,NA,12.8846258579771,44.7020436164674,9.89847169239316e+51,9.86458937130003e+52,NA,NA,NA,0.0911928652899132,NA,1.37502711689617e+51,3.83062607415202e+33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,12,2005,4,39,38,12,14,1,10.0060389039108,34.3176030361959,9.85172730887097,33.6128498737639,79.3184852094987,0,3.43229334722866e+53,NA,57,1.16119660036057,NA,NA,12.8237485777196,44.0695470900403,2.71713865146533e+54,2.45072922582164e+55,NA,NA,NA,0.0998051588471973,NA,3.43229334722866e+53,9.36955348245309e+34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,13,2006,4,40,39,12,14,1,10.9111428692253,37.2137652834485,9.84201580820985,33.4960903930198,78.7588174632568,0,1.47212749518987e+56,NA,57,1.23943158478617,NA,NA,12.4880238593081,41.2901443235318,1.35818885205674e+57,1.02361132155733e+58,NA,NA,NA,0.117142786528622,NA,1.47212749518987e+56,3.69856892426057e+36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,14,2007,4,41,40,12,14,1,14.5845344622513,44.1998855766406,12.0523020582597,36.5606381139582,74.3729688038325,0,2.91918629076983e+59,NA,57,1.1377188277245,NA,NA,10.9901946756565,31.2394763094012,3.84749582179161e+60,1.78633592718084e+61,NA,NA,NA,0.177215305671023,NA,2.91918629076983e+59,6.44986326134979e+38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,15,2008,4,42,41,12,14,1,24.7073301235665,55.714817710771,18.705394641201,42.3511738557639,61.77784285242,0,1.07448564808016e+62,NA,57,1.18315156103853,NA,NA,6.80943238281249,13.9340084334651,2.56406772604951e+63,4.07387282537815e+63,NA,NA,NA,0.386274584140113,NA,1.07448564808016e+62,1.85271774097591e+40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,28,5,16,2009,4,43,42,12,14,1,35.4339082161492,63.756151131241,24.5767093702628,44.536793497669,49.6426946975422,0,9.077240246224e+64,NA,57,1.26772901920268,NA,NA,2.34668771604588,3.70705537109001,3.32013101229601e+66,1.18605565009939e+66,NA,NA,NA,0.736793937100487,NA,9.077240246224e+64,1.27064306328918e+42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,4,1997,4,29,32,12,14,0,8.60238759797843,23.200322766926,17.0671197760003,44.675095153272,73.7950244224359,0,1.35976449158514e+38,NA,18,1.2028515397059,NA,NA,12.5354682035853,44.1245820798019,5.43642844387071e+38,9.49074254214161e+39,NA,NA,NA,0.0541779913214137,NA,1.35976449158514e+38,49185598977673330698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,5,1998,4,30,33,12,14,0,8.77140612351307,24.4153184887726,15.9431477199238,43.20519498177,74.6592190189011,0,1.28154105256099e+41,NA,55,1.22070704990154,NA,NA,12.626227137662,44.3794865294574,5.58357039756689e+41,9.00952837272969e+42,NA,NA,NA,0.0583574129167576,NA,1.28154105256099e+41,4.12288810671618e+21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,6,1999,4,31,34,12,14,0,8.93622067849463,25.670332490415,14.8806655601113,41.745261476599,75.4791455250013,0,1.7057558284682e+43,NA,57,1.14197206686703,NA,NA,12.7039682363928,44.584406032986,8.0920821444305e+43,1.2065691026264e+45,NA,NA,NA,0.0628516153263979,NA,1.7057558284682e+43,4.48342737568161e+22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,7,2000,4,32,35,12,14,0,9.09676681584677,26.9648866722989,13.8777530147566,40.2973425870339,76.256789992148,0,3.04812999114357e+45,NA,57,1.14459867940056,NA,NA,12.7686901772487,44.7377707406672,1.57321964276292e+46,2.16708412175774e+47,NA,NA,NA,0.0676826503000256,NA,3.04812999114357e+45,6.40944191468797e+23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,8,2001,4,33,36,12,14,0,9.25304472556767,28.2984719910794,12.9324370704596,38.8635895083036,76.9941534023343,0,9.06963810087616e+47,NA,57,1.1791368116692,NA,NA,12.8203648016384,44.837938500617,5.08888590050034e+48,6.47420248237511e+49,NA,NA,NA,0.0728744025778978,NA,9.06963810087616e+47,1.484434536141e+25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,9,2002,4,34,37,12,14,0,9.40545906001275,29.6711398477063,12.0431287824147,37.4469345103317,77.6926298665146,0,4.92746783504536e+50,NA,57,1.20785523879504,NA,NA,12.858782291058,44.8819256419621,3.00352443612512e+51,3.52792690326084e+52,NA,NA,NA,0.0784562505496934,NA,4.92746783504536e+50,5.25770466562001e+26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,10,2003,4,35,38,12,14,0,9.55688107853982,31.0871654173123,11.21086533032,36.0549818315762,78.3495902560285,0,3.77059269843687e+53,NA,57,1.1881312159934,NA,NA,12.8826633351117,44.8578527511115,2.49593032977442e+54,2.70465089647158e+55,NA,NA,NA,0.0844862641467768,NA,3.77059269843687e+53,2.69892903570983e+28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,11,2004,4,36,39,12,14,0,9.72458211513041,32.5767801106447,10.4509921701384,34.7211762728879,78.9397998567541,0,4.51688405308177e+56,NA,57,1.14598274692111,NA,NA,12.8846258579771,44.7020436164674,3.25159034231817e+57,3.24046019703257e+58,NA,NA,NA,0.0911928652899132,NA,4.51688405308177e+56,1.95616306489948e+30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,12,2005,4,37,40,12,14,0,10.0060389039108,34.3176030361959,9.85172730887097,33.6128498737639,79.3184852094987,0,1.57458617881206e+59,NA,57,1.16119660036057,NA,NA,12.8237485777196,44.0695470900403,1.24650446033928e+60,1.12428745931793e+61,NA,NA,NA,0.0998051588471973,NA,1.57458617881206e+59,3.90017771537551e+31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,29,1,13,2006,4,38,41,12,14,0,10.9111428692253,37.2137652834485,9.84201580820985,33.4960903930198,78.7588174632568,0,9.43152277108542e+61,NA,57,1.23943158478617,NA,NA,12.4880238593081,41.2901443235318,8.70154869565519e+62,6.55800093371915e+63,NA,NA,NA,0.117142786528622,NA,9.43152277108542e+61,1.25495867855439e+33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
